bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
317.25,2000,28.22330762,14237.05128,-13.85824103,15.58277702,254.0446683
317.5,2000,28.9312256,14133.1,-13.75035002,15.53606753,255.4557278
318.25,2000,30.32378949,14163.44737,-13.6414316,15.51672631,255.4033167
319.25,2000,38.43249895,14542.6,-13.6609475,15.43445492,262.0125244
319.5,2000,36.60352403,15180.25,-13.69445244,15.4011,262.2388504
320.25,2000,30.3470001,16130.5,-13.67189743,15.39335004,260.0715511
320.5,2000,20.41917993,16841.97436,-13.5930051,15.41516926,259.776386
321.25,2000,-7.042370734,18637.07317,-13.470078,15.46496101,251.6400988
321.5,2000,7.414,23157.5,-13.10284486,15.58327004,219.9051476
296.25,2001,-16.7320004,18697.90909,-8.741758091,17.41232734,238.3500005
296.5,2001,-15.81561492,18587.5,-8.760013362,17.3725462,238.9837318
297.25,2001,-2.446901783,17316.55172,-9.07850581,16.57266909,249.0321061
297.5,2001,8.772132859,16960.05882,-9.330068482,15.99980011,255.8940623
298.25,2001,3.999953895,17261.20513,-9.299922974,16.03764369,253.4676964
298.5,2001,7.404721953,17729.39474,-9.316263355,15.99291587,253.9372402
299.25,2001,5.660995,18127.725,-9.314925458,15.97963266,253.9121021
299.5,2001,16.72699025,19273.95,-9.468758675,15.90058007,257.0766273
300.25,2001,28.19750025,19567.875,-9.641066375,15.89172997,258.3330029
300.5,2001,17.99119513,20205.07692,-9.483187844,15.72736161,256.5895151
301.25,2001,8.43299985,21061.02632,-9.288394232,15.6664817,253.7442631
301.5,2001,13.0499525,21643.04762,-9.273086962,15.67457152,255.2589282
302.25,2001,17.3544998,22505.675,-9.30604134,15.58085507,259.7501995
302.5,2001,5.9764998,21447.275,-9.055558583,16.14925998,256.5156487
303.25,2001,9.1100049,21736.63158,-9.042263234,16.0835605,261.292815
303.5,2001,12.44117958,22090.74359,-9.051179351,15.9255,266.5589999
304.25,2001,14.82029283,22132.4878,-9.107048876,15.78354632,267.9674631
304.5,2001,14.03458556,21839.39024,-9.16722789,15.73481212,268.669121
305.25,2001,10.90146164,21826.5641,-9.141350631,15.7035948,271.3027172
305.5,2001,6.95349,21711.275,-9.164908605,15.6511299,272.5370987
306.25,2001,2.497770488,21922.14634,-9.129805102,15.63320968,273.8700241
306.5,2001,1.431322564,22032.92308,-9.137307908,15.6508333,272.4481021
307.25,2001,5.45991021,21542.71429,-9.274920443,15.68990476,267.7879515
307.5,2001,11.42550011,20819.325,-9.445907448,15.71236503,264.019397
308.25,2001,23.11499975,20447.80952,-9.493087107,15.72204762,263.6889249
308.5,2001,28.9911543,20091.46154,-9.539384567,15.71409744,265.0454837
309.25,2001,26.33449935,19990.90476,-9.518023526,15.7465881,269.4830213
309.5,2001,18.39692353,19859.53846,-9.536948667,15.76023334,272.9380767
