bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
225.5,1990,-2.553424271,2625.857143,-1.302001471,13.22742871,417.9017203
226.25,1990,-0.251699857,2562.571429,-1.295097171,13.24238587,415.7365723
226.5,1990,-0.248273786,2513.571429,-1.316382857,13.21690001,410.0330026
227.25,1990,0.65999,2514.125,-1.34795875,13.16698753,402.4603806
227.5,1990,5.067445714,2442.428571,-1.366427143,13.10497131,389.8551375
228.25,1990,0.835664633,2357.166667,-1.30972,13.05796653,383.3103282
228.5,1990,11.0630002,2213,-0.77588935,12.86778337,378.5071716
229.25,1990,-1.9220001,2039,-0.448,12.9169998,391.7940063
220.5,1991,21.42850015,78.25,-1.66033255,16.4077754,234.7017517
221.25,1991,21.9359999,78.16666667,-1.705498383,16.40541682,235.6713359
221.5,1991,14.29599981,81.28571429,-1.8127143,16.38867159,234.2644305
222.25,1991,11.52459982,84,-1.848802,16.37833976,233.8747986
222.5,1991,12.0843998,89.4,-1.807868,16.36781998,233.1803986
223.25,1991,13.31114321,97.71428571,-1.712572857,16.31191446,232.6994258
223.5,1991,13.53200005,111.3333333,-1.674556667,16.29063353,232.3803304
224.25,1991,11.93680018,109.8,-1.635802,16.26093982,231.7175995
224.5,1991,9.32650995,96.25,-1.5481675,16.29167464,232.0167503
225.25,1991,8.7725053,93.5,-1.4275,16.2709999,232.053505
225.5,1991,15.67266657,159,-1.428886683,16.28293355,233.7836685
226.25,1991,13.39728536,156.8571429,-1.283522886,16.28597177,232.9601462
228.25,1991,6.4987649,226.25,-0.71474925,15.94649983,223.6237488
228.5,1991,-1.2819985,226.5,-0.646943333,15.96334967,226.3109996
229.25,1991,-3.16998,225.3333333,-0.162666667,15.95859973,233.8286641
220.5,1992,-7.82740406,11.6,-2.27954996,13.56128008,332.8730103
221.25,1992,-8.881152971,16,-2.327285657,13.5426858,335.8837237
221.5,1992,-6.377851271,17,-2.3528571,13.5491716,336.1637225
222.25,1992,-5.12959406,19.8,-2.63614994,13.61352026,337.6093994
222.5,1992,-5.33099485,23.75,-2.679562475,13.62230018,339.0984955
223.25,1992,0.866669767,23.16666667,-2.771541617,13.60306678,338.9126689
223.5,1992,0.751999,31.25,-2.6626875,13.52427533,342.5605011
224.25,1992,1.12001,39,-2.71299995,13.5203004,345.5970001
224.5,1992,1.466842857,40.28571429,-2.676964271,13.56814301,348.9901384
225.25,1992,0.893324,40.83333333,-2.6158333,13.5514833,350.4044952
225.5,1992,-9.19350005,39.5,-2.474625,13.53850005,353.5690002
226.25,1992,-8.7729969,41.16666667,-2.52395835,13.45500007,357.7083384
226.5,1992,-9.82149985,39.125,-2.541250025,13.51927494,360.258873
227.25,1992,-17.46480028,44.4,-2.60370004,13.4322998,367.1265991
227.5,1992,-8.910576971,47.42857143,-2.602428571,13.4151855,372.2681362
228.25,1992,-1.4490096,48.71428571,-2.429892843,13.37182847,385.2254246
228.5,1992,5.77549515,49.5,-1.671375,13.2779002,406.3164978
185.5,1993,6.1690102,144.5,0.0095,17.6989994,303.3709869
186.25,1993,12.4384999,145,0.1235,17.73469973,306.8012466
186.5,1993,10.8566078,144.8,0.05206672,17.78195992,305.409198
187.25,1993,5.8805101,143.625,-0.084874963,17.75340009,302.5963707
187.5,1993,-0.253021,139.8333333,-0.265055333,17.67706682,301.369161
188.25,1993,-0.354719143,133.8571429,-0.241047429,17.69124304,301.5351388
188.5,1993,-0.468292143,128,-0.245809429,17.678772,301.7592861
189.25,1993,10.8074899,130.25,-0.20891675,17.77667473,305.6920014
189.5,1993,13.23239974,124.2,-0.2717334,17.73481976,305.5357971
190.25,1993,9.23400022,102.6,-0.3088002,17.61133996,302.6966064
190.5,1993,20.71139946,94,-0.3072002,17.5561802,302.4520019
191.25,1993,27.6199999,84.5,-0.333,17.50510025,302.6974945
191.5,1993,29.22099992,71.6,-0.4037998,17.44343984,302.9659973
192.25,1993,30.85599995,64.33333333,-0.426277667,17.42283343,303.4861654
192.5,1993,32.20471574,60,-0.456952429,17.3928999,303.8430045
193.25,1993,32.8164997,60.66666667,-0.499555667,17.36853345,303.9293315
193.5,1993,33.41860048,66.4,-0.5999334,17.32718012,303.2254029
194.25,1993,34.05879974,74,-0.6755334,17.29504016,303.1922058
194.5,1993,34.76960142,80.8,-0.7436666,17.25494006,302.8944031
195.25,1993,35.86499975,89,-0.8061665,17.22095015,303.4994965
195.5,1993,37.2160015,98.5,-0.831833,17.2010002,304.9424897
196.25,1993,38.71019818,105.2,-0.8841998,17.17022018,305.5763977
196.5,1993,41.29100035,111.75,-0.94608325,17.1414752,306.6597519
197.25,1993,44.13659974,117.6,-1.02466598,17.11632004,307.8080017
