bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
294.5,2000,53.06949995,11307.22059,-15.83232069,15.28271027,346.6132072
295.25,2000,48.39495194,11597.38095,-15.62804295,15.40770792,343.6316209
295.5,2000,49.32549926,11797.72222,-15.60457604,15.40614815,342.909039
296.25,2000,65.57576259,11943.30435,-15.65478053,15.34943479,343.6366332
296.5,2000,72.1230011,12112.52941,-15.65655893,15.32659413,344.1197079
283.25,2001,14.0010004,15535.27273,-6.867560477,17.78573183,305.6556813
283.5,2001,13.61657125,15472.06122,-6.902135943,17.77556738,306.1949587
284.25,2001,76.44222049,16502.88235,-8.102857678,17.07748546,306.4037695
284.5,2001,78.97283354,16171.73134,-8.096119296,17.08280014,305.152781
285.25,2001,81.30163177,15961.49231,-8.084061251,17.10188168,304.5321575
285.5,2001,87.13015091,15774.10769,-8.071559063,17.12301398,302.8133709
286.25,2001,85.58383581,15380.61765,-8.14125045,17.01190012,293.8515028
286.5,2001,88.40809024,14841.30882,-8.239142638,16.88566048,284.7080177
287.25,2001,86.25020129,14348.84615,-8.378251552,16.76230481,276.7838942
287.5,2001,80.94166704,13711.51515,-8.485030479,16.66863948,269.2030933
288.25,2001,78.24975849,13343.91045,-8.593074655,16.57628202,263.608301
288.5,2001,76.65914068,13134.01563,-8.661187483,16.52054844,259.4308453
289.25,2001,68.97499918,13080.48485,-8.671353961,16.51029844,256.7794555
289.5,2001,53.12260889,13112.5,-8.642698255,16.51723433,254.983876
290.25,2001,48.42127568,13288.89231,-8.608763835,16.50095376,253.5326928
290.5,2001,46.91048491,13483.07576,-8.579469227,16.48636211,252.2906513
291.25,2001,43.88016982,13691.64615,-8.573896946,16.45342149,250.8202761
291.5,2001,43.74426834,13941.98507,-8.554944794,16.44365065,249.6028055
292.25,2001,47.62567797,13593.18462,-8.622845709,16.35154609,248.1332005
292.5,2001,39.99949209,13243.47761,-8.677527027,16.28037905,247.8132094
293.25,2001,25.5635004,13628.28788,-8.684772286,16.30616971,245.7663188
293.5,2001,17.18940586,14836.82813,-8.636108947,16.43281086,242.4999058
294.25,2001,7.500623526,14809.94286,-8.69468062,16.38707291,241.1503994
294.5,2001,-8.116151138,15836.375,-8.667775656,16.50582974,237.8832805
295.25,2001,-12.68629974,17194.78333,-8.56308935,16.83105678,235.509667
295.5,2001,-19.10320903,18202.6875,-8.518028319,17.07868133,234.0982294
296.25,2001,-19.9669991,18330.35,-8.546217445,17.06660508,233.6045006
281.25,2002,86.12469458,2250.092308,-13.66648927,18.16134606,348.1380493
281.5,2002,96.9355011,2131.484848,-13.6229546,18.2617469,320.6775776
282.25,2002,99.11849975,2179.606061,-13.59319848,18.24879846,302.1760917
282.5,2002,104.4756333,2175.492308,-13.57539384,18.24135843,277.7406158
283.25,2002,99.97750095,2189.469697,-13.59263184,18.19196664,261.9303193
283.5,2002,90.62507823,2198.41791,-13.5966508,18.14464476,267.420135
284.25,2002,16.4999396,2116.567164,-13.6090956,18.06000292,282.1847318
284.5,2002,21.35140277,2007.149254,-13.64067619,18.0377402,284.1945969
285.25,2002,18.79040008,1867.169231,-13.66878468,17.99419526,290.4401074
285.5,2002,15.50262657,1753.61194,-13.68819558,17.96822076,291.8456398
286.25,2002,24.4130001,1682.681818,-13.7163152,17.95563166,299.0025427
286.5,2002,29.60796989,1650.787879,-13.74093485,17.95144532,301.3788778
287.25,2002,34.09264506,1692.584615,-13.79127383,17.92096599,300.5171222
287.5,2002,41.00748393,1811.848485,-13.88375754,17.87309688,299.8321818
288.25,2002,17.3111797,1636.104478,-14.23259707,17.51302242,230.0407013
288.5,2002,13.15773155,1528.104478,-14.47362834,17.29422404,226.7236114
289.25,2002,15.5374994,1580.893939,-14.56120454,17.22454713,229.9961809
289.5,2002,29.33450035,1832.193548,-14.42337424,17.42464207,245.9619672
290.25,2002,36.93155778,1896.147059,-14.39448386,17.48631325,257.2294843
290.5,2002,34.49202874,1929.352941,-14.55590592,17.31109271,256.9954702
291.25,2002,31.2212911,2031.6,-14.71018006,17.08804769,256.1723532
291.5,2002,34.49899916,2220.307692,-14.77860777,17.02017387,260.268538
292.25,2002,28.66193854,2370.666667,-14.87401067,16.83085299,253.8782575
292.5,2002,20.38123845,2396.793651,-14.91428254,16.65923179,238.6523973
293.25,2002,23.71127677,2570.4,-14.9772646,16.59458313,232.1821547
293.5,2002,30.695956,2694.188406,-15.03355942,16.56589724,221.7284502
294.25,2002,26.0529995,2699.411765,-15.07216325,16.56526336,205.5294268
294.5,2002,29.90236804,2822.044118,-15.12400291,16.56895593,193.6461473
295.25,2002,38.62262475,2947.390625,-15.19141714,16.55995161,180.102047
295.5,2002,43.29530662,3092.728814,-15.22714572,16.55154413,174.0143052
296.25,2002,40.23217916,3188.78,-15.25338994,16.54661808,170.0152408
296.5,2002,38.97394766,3619.358974,-15.32177684,16.51537705,166.9081804
268.25,2003,101.5569992,1129.09375,-9.982221834,17.42349392,299.9872179
268.5,2003,100.4459991,1132.8,-10.03277097,17.41014359,303.0041321
270.25,2003,83.5579987,1243.846154,-10.16337466,17.41849986,275.4453876
273.25,2003,66.4260025,1994.235294,-11.2362235,17.10846452,289.280295
273.5,2003,53,2074.142857,-11.13427139,17.09452374,309.8585699
274.25,2003,52.32811803,2078,-11.14485492,17.08432351,314.7341955
274.5,2003,38.82411154,2096.62963,-11.1244667,17.0779,323.0993517
275.25,2003,38.70567679,2153.967742,-11.21146455,17.04453711,329.3099513
275.5,2003,44.74095371,2223.692308,-11.25628466,17.02206162,333.7821848
276.25,2003,38.75149915,2267.293103,-11.19282764,17.02401552,340.2361392
276.5,2003,43.67898447,2387.384615,-11.29291393,16.98179694,338.292172
277.25,2003,51.0316514,2615.698413,-11.4707048,16.9212318,337.3795234
277.5,2003,101.697548,2193.921875,-12.09232029,17.00039372,268.9400792
278.25,2003,121.9023063,2068.424242,-12.03172119,17.040562,262.089122
278.5,2003,126.0714989,2156,-12.10603907,16.92865453,261.2216723
279.25,2003,129.6988269,2331.584615,-12.22841534,16.74307832,259.8238307
279.5,2003,128.6496993,2456.428571,-12.30927136,16.63744914,259.4436042
280.25,2003,129.532139,2566.984615,-12.37219685,16.54936455,258.8184929
280.5,2003,124.2500267,2617.462687,-12.32963733,16.54506119,261.1582683
281.25,2003,43.23761498,2679.846154,-12.40102002,16.48142926,262.08603
281.5,2003,33.23790746,2715.390625,-12.39094066,16.46612972,264.9480297
282.25,2003,28.68758402,2722,-12.36867699,16.46606457,266.7653062
282.5,2003,22.39379651,2696.84058,-12.35671598,16.46068692,265.6223903
283.25,2003,28.39561869,2598.571429,-12.4374365,16.4395111,267.8113338
283.5,2003,27.59900011,2564.671875,-12.39696873,16.43198898,257.4147654
284.25,2003,35.31838788,2524.880597,-12.38267755,16.41462231,245.5869111
284.5,2003,33.37149992,2490.333333,-12.38907873,16.38672111,233.6323032
285.25,2003,28.31694105,2369.835821,-12.31036566,16.43690889,224.8596114
285.5,2003,27.46500015,2290.573529,-12.28343087,16.45314553,221.4385731
286.25,2003,32.58781161,2352.086957,-12.38739272,16.37678832,221.2415221
286.5,2003,18.96343105,2123.815385,-12.24270162,16.49379082,220.3847696
287.25,2003,19.60767695,2119.6,-12.32746007,16.43653544,222.5790464
287.5,2003,19.04569734,2189.045455,-12.47116369,16.33789549,225.391698
288.25,2003,39.77169672,2306.136364,-12.50316978,16.2850001,229.4563652
288.5,2003,45.07832198,2498.455882,-12.64004125,16.19284126,231.1603106
289.25,2003,46.45375651,2671.181818,-12.83090915,16.09063641,230.7992748
289.5,2003,34.29704458,2905.507463,-12.94838808,16.01783884,231.3784344
290.25,2003,27.67173897,3073.784615,-13.02321692,15.99565853,229.7809692
290.5,2003,27.65123572,3333.426471,-13.08219557,15.97620449,229.4745145
291.25,2003,30.5710316,3553.507937,-13.30260154,15.86227474,231.563666
291.5,2003,30.03270329,3596.65625,-13.61262178,15.70455644,234.7886708
292.25,2003,37.29099845,3607,-13.97516852,15.50746294,238.7087141
